                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    323,                0.38156,                0.22326,                0.78649,                0.99448,                0.97333,                0.99388,                0.93849,                0.28212,                0.16373,                0.76475,               0.008411,               0.008411,               0.008411
                    324,                0.38372,                0.22465,                0.78657,                 0.9943,                0.97351,                0.99388,                0.93847,                0.28221,                0.16386,                0.76472,              0.0084061,              0.0084061,              0.0084061
                    325,                0.38298,                0.22421,                0.78564,                0.99418,                0.97365,                0.99389,                0.93886,                0.28209,                0.16381,                0.76472,              0.0084012,              0.0084012,              0.0084012
                    326,                0.38172,                0.22323,                0.78605,                0.99414,                0.97377,                0.99389,                0.93851,                0.28199,                0.16369,                 0.7647,              0.0083962,              0.0083962,              0.0083962
                    327,                0.38144,                0.22343,                0.78561,                 0.9941,                0.97383,                0.99389,                0.93894,                0.28195,                0.16366,                0.76469,              0.0083913,              0.0083913,              0.0083913
                    328,                0.38239,                0.22364,                0.78538,                0.99389,                0.97424,                 0.9939,                0.93888,                0.28188,                0.16361,                0.76468,              0.0083863,              0.0083863,              0.0083863
                    329,                0.38099,                0.22292,                0.78578,                0.99389,                0.97407,                0.99389,                0.93901,                0.28173,                0.16345,                0.76466,              0.0083814,              0.0083814,              0.0083814
                    330,                0.38139,                0.22281,                 0.7863,                0.99379,                0.97418,                 0.9939,                0.93901,                0.28153,                0.16347,                0.76466,              0.0083764,              0.0083764,              0.0083764
                    331,                0.38129,                0.22326,                 0.7858,                0.99389,                0.97411,                0.99389,                0.93898,                0.28152,                0.16351,                0.76467,              0.0083715,              0.0083715,              0.0083715
                    332,                0.38153,                0.22341,                0.78597,                0.99388,                0.97401,                 0.9939,                0.93903,                0.28146,                0.16367,                0.76465,              0.0083665,              0.0083665,              0.0083665
                    333,                0.38151,                 0.2229,                0.78579,                0.99414,                 0.9738,                0.99388,                0.93906,                0.28131,                0.16354,                0.76463,              0.0083616,              0.0083616,              0.0083616
                    334,                0.38135,                  0.223,                0.78631,                0.99405,                0.97397,                 0.9939,                0.93914,                0.28125,                0.16369,                0.76462,              0.0083566,              0.0083566,              0.0083566
                    335,                0.38174,                0.22357,                0.78622,                 0.9941,                0.97389,                 0.9939,                0.93911,                0.28114,                0.16359,                0.76462,              0.0083517,              0.0083517,              0.0083517
                    336,                0.38036,                0.22224,                0.78542,                0.99397,                0.97397,                0.99388,                0.93917,                0.28105,                0.16344,                0.76462,              0.0083467,              0.0083467,              0.0083467
                    337,                0.37978,                0.22199,                0.78527,                0.99427,                 0.9736,                0.99388,                0.93911,                0.28098,                0.16354,                0.76458,              0.0083418,              0.0083418,              0.0083418
                    338,                 0.3807,                0.22291,                0.78564,                 0.9944,                0.97347,                0.99388,                0.93908,                0.28097,                0.16377,                0.76458,              0.0083368,              0.0083368,              0.0083368
                    339,                0.38095,                 0.2229,                0.78569,                0.99432,                0.97347,                0.99388,                0.93909,                0.28098,                0.16363,                0.76457,              0.0083319,              0.0083319,              0.0083319
                    340,                0.37978,                0.22231,                0.78575,                 0.9943,                0.97085,                0.99322,                  0.937,                0.28083,                0.16355,                0.76454,              0.0083269,              0.0083269,              0.0083269
                    341,                0.38083,                0.22271,                0.78608,                0.99444,                0.97339,                0.99389,                0.93912,                0.28084,                0.16368,                0.76452,              0.0083219,              0.0083219,              0.0083219
                    342,                0.38169,                0.22346,                0.78588,                0.99431,                0.97353,                0.99389,                0.93919,                0.28069,                 0.1636,                0.76451,               0.008317,               0.008317,               0.008317
                    343,                0.38067,                0.22262,                0.78563,                0.99368,                0.97448,                0.99389,                 0.9393,                0.28057,                0.16364,                0.76451,               0.008312,               0.008312,               0.008312
                    344,                0.38123,                0.22326,                0.78618,                0.99389,                0.97401,                0.99389,                 0.9394,                0.28045,                0.16373,                0.76449,              0.0083071,              0.0083071,              0.0083071
                    345,                0.38118,                0.22298,                0.78588,                 0.9935,                0.93979,                0.96683,                0.91225,                 0.2804,                0.16356,                0.76449,              0.0083022,              0.0083022,              0.0083022
                    346,                0.38055,                0.22245,                0.78575,                0.99351,                0.97443,                 0.9939,                0.93937,                0.28034,                0.16373,                0.76446,              0.0082972,              0.0082972,              0.0082972
                    347,                0.37997,                0.22206,                0.78636,                0.99326,                0.97482,                0.99389,                 0.9393,                0.28034,                0.16373,                0.76447,              0.0082922,              0.0082922,              0.0082922
                    348,                0.38057,                 0.2229,                 0.7864,                0.99342,                0.97468,                0.99388,                0.93941,                0.28022,                0.16369,                0.76443,              0.0082873,              0.0082873,              0.0082873
                    349,                0.38096,                0.22282,                 0.7863,                0.99332,                0.97488,                0.99388,                0.93933,                0.28021,                0.16389,                0.76443,              0.0082824,              0.0082824,              0.0082824
                    350,                0.38012,                0.22258,                0.78592,                0.99306,                0.97512,                0.99388,                0.93923,                0.28021,                0.16391,                0.76443,              0.0082774,              0.0082774,              0.0082774
                    351,                0.37978,                0.22277,                 0.7856,                0.99281,                0.97543,                0.99387,                0.93918,                0.28028,                0.16413,                0.76443,              0.0082725,              0.0082725,              0.0082725
                    352,                0.37985,                0.22241,                0.78588,                0.99313,                0.95005,                0.97505,                0.91973,                0.28018,                0.16434,                0.76442,              0.0082675,              0.0082675,              0.0082675
                    353,                0.38072,                0.22311,                0.78632,                0.99301,                0.97521,                0.99386,                0.93932,                0.28022,                0.16434,                0.76441,              0.0082626,              0.0082626,              0.0082626
                    354,                0.38123,                0.22322,                0.78631,                0.99308,                0.94565,                0.97018,                 0.9165,                 0.2801,                0.16434,                0.76443,              0.0082576,              0.0082576,              0.0082576
                    355,                0.38109,                0.22364,                0.78625,                 0.9929,                0.97543,                0.99387,                0.93943,                0.28005,                0.16435,                0.76443,              0.0082527,              0.0082527,              0.0082527
                    356,                0.37962,                0.22286,                0.78615,                0.99311,                 0.9753,                0.99387,                0.93947,                0.27989,                0.16411,                0.76442,              0.0082477,              0.0082477,              0.0082477
                    357,                0.38025,                0.22247,                0.78566,                0.99309,                0.97384,                0.99357,                0.93851,                0.27984,                0.16411,                0.76441,              0.0082428,              0.0082428,              0.0082428
                    358,                0.37951,                0.22175,                0.78559,                0.99314,                0.97516,                0.99386,                0.93957,                0.27976,                0.16403,                 0.7644,              0.0082378,              0.0082378,              0.0082378
                    359,                0.38007,                0.22234,                0.78617,                 0.9931,                0.97518,                0.99387,                0.94002,                0.27959,                0.16404,                 0.7644,              0.0082328,              0.0082328,              0.0082328
                    360,                0.37992,                0.22204,                0.78594,                0.99285,                0.97538,                0.99387,                0.94002,                0.27959,                0.16405,                0.76439,              0.0082279,              0.0082279,              0.0082279
                    361,                0.37895,                0.22156,                0.78522,                0.99264,                0.97543,                0.99388,                0.94015,                0.27959,                0.16424,                0.76437,              0.0082229,              0.0082229,              0.0082229
                    362,                0.38012,                0.22292,                0.78579,                 0.9926,                0.97542,                0.99387,                 0.9401,                0.27957,                0.16428,                0.76435,               0.008218,               0.008218,               0.008218
                    363,                0.38003,                0.22165,                0.78589,                0.99264,                0.97545,                0.99387,                 0.9402,                0.27949,                0.16446,                0.76434,              0.0082131,              0.0082131,              0.0082131
                    364,                0.38006,                0.22262,                0.78571,                0.99281,                 0.9753,                0.99387,                0.94012,                0.27952,                0.16448,                0.76433,              0.0082081,              0.0082081,              0.0082081
                    365,                0.37909,                0.22149,                0.78563,                 0.9929,                0.97505,                0.99387,                0.94005,                0.27953,                 0.1647,                0.76431,              0.0082032,              0.0082032,              0.0082032
                    366,                0.37817,                0.22152,                0.78544,                0.99306,                0.97516,                0.99388,                0.94014,                0.27957,                0.16475,                0.76429,              0.0081982,              0.0081982,              0.0081982
                    367,                0.37987,                0.22195,                0.78546,                0.99314,                0.97511,                0.99388,                0.94021,                0.27959,                0.16496,                 0.7643,              0.0081932,              0.0081932,              0.0081932
                    368,                0.38041,                0.22294,                0.78557,                0.99303,                0.97513,                0.99388,                0.94021,                0.27948,                0.16491,                0.76428,              0.0081883,              0.0081883,              0.0081883
                    369,                0.38069,                0.22239,                0.78543,                0.99327,                0.97493,                0.99388,                0.94027,                0.27953,                  0.165,                0.76427,              0.0081834,              0.0081834,              0.0081834
                    370,                 0.3795,                0.22176,                0.78566,                0.99303,                0.97509,                0.99387,                0.94024,                0.27954,                0.16517,                0.76427,              0.0081784,              0.0081784,              0.0081784
                    371,                0.37958,                0.22253,                0.78592,                0.99275,                0.92141,                0.95077,                0.89745,                0.27959,                 0.1651,                0.76426,              0.0081735,              0.0081735,              0.0081735
                    372,                0.37906,                0.22242,                0.78558,                0.99286,                0.97501,                0.99388,                0.94027,                0.27937,                0.16497,                0.76426,              0.0081685,              0.0081685,              0.0081685
                    373,                0.37957,                0.22209,                0.78635,                0.99284,                0.97506,                0.99388,                 0.9404,                 0.2792,                0.16476,                0.76426,              0.0081636,              0.0081636,              0.0081636
                    374,                0.37836,                0.22176,                0.78537,                0.99291,                0.97493,                0.99388,                0.94033,                0.27892,                0.16392,                0.76426,              0.0081586,              0.0081586,              0.0081586
                    375,                0.37914,                0.22192,                0.78541,                0.99297,                0.97491,                0.99387,                0.94039,                0.27862,                0.16337,                0.76425,              0.0081537,              0.0081537,              0.0081537
                    376,                0.37803,                0.22161,                0.78539,                0.99291,                0.96622,                0.98733,                0.93316,                0.27839,                0.16257,                0.76426,              0.0081487,              0.0081487,              0.0081487
                    377,                0.37826,                0.22158,                 0.7861,                0.99297,                0.97482,                0.99389,                 0.9403,                0.27817,                0.16185,                0.76426,              0.0081437,              0.0081437,              0.0081437
                    378,                0.37841,                0.22155,                0.78575,                0.99301,                0.97499,                0.99391,                0.94038,                  0.278,                 0.1613,                0.76426,              0.0081388,              0.0081388,              0.0081388
                    379,                 0.3781,                0.22219,                0.78568,                0.99299,                0.97493,                0.99391,                0.94032,                0.27792,                0.16087,                0.76425,              0.0081338,              0.0081338,              0.0081338
                    380,                0.37828,                0.22147,                0.78577,                0.99285,                0.97519,                0.99392,                0.94026,                0.27795,                0.16088,                0.76428,              0.0081289,              0.0081289,              0.0081289
                    381,                0.37755,                0.22141,                0.78533,                0.99298,                0.96212,                0.98553,                0.93072,                0.27793,                0.16059,                0.76425,              0.0081239,              0.0081239,              0.0081239
                    382,                0.37732,                0.22107,                0.78556,                0.99282,                0.97493,                0.99392,                0.94031,                0.27787,                0.16013,                0.76426,               0.008119,               0.008119,               0.008119
                    383,                0.37828,                0.22101,                0.78563,                 0.9928,                0.97496,                0.99391,                0.94036,                0.27791,                0.15991,                0.76424,              0.0081141,              0.0081141,              0.0081141
                    384,                0.37841,                0.22215,                 0.7855,                0.99284,                0.97485,                0.99391,                0.94036,                0.27789,                0.15963,                0.76425,              0.0081091,              0.0081091,              0.0081091
                    385,                0.37765,                0.22068,                 0.7861,                0.99264,                0.95343,                0.97769,                0.92319,                0.27788,                 0.1594,                0.76424,              0.0081042,              0.0081042,              0.0081042
                    386,                0.37934,                0.22235,                0.78541,                0.99247,                 0.9099,                0.93986,                0.88774,                 0.2777,                0.15935,                0.76423,              0.0080992,              0.0080992,              0.0080992
                    387,                0.37853,                0.22122,                0.78588,                0.99255,                0.97548,                0.99392,                0.94045,                0.27765,                0.15904,                0.76422,              0.0080942,              0.0080942,              0.0080942
                    388,                0.37806,                0.22119,                0.78552,                0.99247,                0.97577,                0.99392,                0.94058,                0.27768,                0.15914,                0.76419,              0.0080893,              0.0080893,              0.0080893
                    389,                  0.378,                0.22072,                0.78546,                0.99268,                0.97543,                0.99393,                0.94043,                0.27755,                0.15888,                0.76418,              0.0080844,              0.0080844,              0.0080844
                    390,                0.37935,                0.22184,                0.78551,                0.99214,                0.97598,                0.99392,                0.94032,                0.27762,                0.15917,                0.76416,              0.0080794,              0.0080794,              0.0080794
                    391,                 0.3774,                0.22127,                0.78579,                0.99164,                0.97653,                0.99393,                0.94048,                0.27764,                0.15919,                0.76414,              0.0080745,              0.0080745,              0.0080745
                    392,                0.37719,                0.22167,                0.78561,                0.99161,                0.97659,                0.99393,                0.94037,                0.27769,                0.15934,                0.76414,              0.0080695,              0.0080695,              0.0080695
                    393,                0.37747,                0.22124,                0.78552,                 0.9916,                0.97667,                0.99393,                0.94046,                0.27767,                0.15926,                0.76414,              0.0080646,              0.0080646,              0.0080646
                    394,                0.37736,                0.22137,                0.78533,                0.99156,                0.97676,                0.99393,                0.94038,                0.27772,                0.15928,                0.76414,              0.0080596,              0.0080596,              0.0080596
                    395,                0.37745,                0.22136,                0.78556,                0.99168,                0.97688,                0.99394,                0.94039,                0.27798,                0.15963,                0.76411,              0.0080547,              0.0080547,              0.0080547
                    396,                0.37682,                0.22008,                0.78551,                0.99202,                 0.9764,                0.99395,                0.94039,                0.27797,                0.15974,                 0.7641,              0.0080497,              0.0080497,              0.0080497
                    397,                0.37684,                0.22053,                0.78536,                0.99195,                0.97642,                0.99395,                0.94036,                0.27815,                0.16013,                0.76408,              0.0080447,              0.0080447,              0.0080447
                    398,                0.37573,                0.22029,                0.78479,                0.99193,                0.92545,                0.95318,                0.90066,                0.27819,                0.16043,                0.76405,              0.0080398,              0.0080398,              0.0080398
                    399,                0.37593,                0.21995,                0.78499,                0.99226,                0.97611,                0.99395,                0.94045,                0.27823,                0.16056,                0.76402,              0.0080348,              0.0080348,              0.0080348
                    400,                0.37729,                0.22104,                0.78523,                0.99214,                0.97636,                0.99396,                0.94039,                0.27818,                0.16046,                0.76402,              0.0080299,              0.0080299,              0.0080299
                    401,                0.37743,                0.22114,                0.78563,                0.99215,                0.97434,                0.99357,                0.93933,                0.27815,                0.16055,                0.76398,              0.0080249,              0.0080249,              0.0080249
                    402,                0.37603,                0.21989,                0.78501,                0.99211,                0.93871,                0.96289,                0.90997,                0.27821,                 0.1605,                0.76397,                0.00802,                0.00802,                0.00802
                    403,                 0.3773,                0.22136,                0.78557,                0.99225,                0.97622,                0.99399,                 0.9406,                0.27804,                0.16044,                0.76397,              0.0080151,              0.0080151,              0.0080151
                    404,                0.37753,                0.22113,                0.78528,                0.99207,                0.95401,                0.97756,                0.92356,                0.27803,                0.16066,                0.76397,              0.0080101,              0.0080101,              0.0080101
                    405,                0.37574,                0.22043,                  0.785,                0.99217,                0.95415,                0.97771,                0.92386,                0.27806,                0.16084,                0.76397,              0.0080051,              0.0080051,              0.0080051
                    406,                0.37548,                0.21937,                0.78482,                 0.9929,                0.97559,                0.99401,                0.94057,                0.27809,                0.16092,                0.76396,              0.0080002,              0.0080002,              0.0080002
                    407,                0.37633,                0.22018,                0.78498,                0.99269,                0.97118,                0.99228,                 0.9373,                0.27797,                0.16046,                0.76395,              0.0079953,              0.0079953,              0.0079953
                    408,                 0.3765,                0.22085,                 0.7853,                0.99222,                0.97597,                  0.994,                0.94043,                0.27781,                0.16054,                0.76394,              0.0079903,              0.0079903,              0.0079903
                    409,                0.37704,                0.22013,                 0.7854,                0.99272,                0.97567,                0.99401,                0.94045,                0.27774,                0.16056,                0.76393,              0.0079854,              0.0079854,              0.0079854
                    410,                0.37643,                0.22081,                0.78537,                0.99264,                0.97569,                  0.994,                0.94045,                0.27776,                0.16061,                0.76392,              0.0079804,              0.0079804,              0.0079804
                    411,                0.37543,                0.22056,                 0.7853,                0.99276,                0.97563,                  0.994,                0.94042,                0.27772,                0.16096,                 0.7639,              0.0079755,              0.0079755,              0.0079755
                    412,                0.37681,                0.22083,                0.78569,                0.99299,                0.97547,                0.99399,                0.94044,                0.27793,                 0.1612,                0.76388,              0.0079705,              0.0079705,              0.0079705
                    413,                0.37667,                0.22021,                0.78492,                 0.9932,                0.97538,                0.99399,                0.94046,                0.27784,                0.16111,                0.76388,              0.0079656,              0.0079656,              0.0079656
                    414,                0.37504,                 0.2196,                0.78525,                0.99297,                0.97554,                0.99398,                0.94037,                0.27795,                0.16142,                0.76384,              0.0079606,              0.0079606,              0.0079606
                    415,                0.37539,                0.21957,                0.78562,                0.99302,                0.97559,                0.99398,                0.94043,                0.27811,                0.16153,                0.76384,              0.0079556,              0.0079556,              0.0079556
                    416,                0.37586,                0.21955,                0.78542,                0.99312,                0.96074,                0.98408,                0.92901,                0.27816,                0.16194,                0.76381,              0.0079507,              0.0079507,              0.0079507
                    417,                0.37665,                0.22044,                0.78557,                0.99381,                0.97446,                0.99398,                 0.9402,                0.27818,                0.16227,                0.76379,              0.0079457,              0.0079457,              0.0079457
                    418,                0.37582,                0.22013,                0.78525,                0.99352,                0.97486,                0.99398,                0.94032,                0.27799,                0.16159,                0.76379,              0.0079408,              0.0079408,              0.0079408
                    419,                0.37475,                0.21939,                0.78576,                0.99302,                0.97545,                0.99398,                0.93995,                0.27785,                0.16137,                0.76378,              0.0079358,              0.0079358,              0.0079358
                    420,                0.37557,                0.22048,                0.78514,                0.99343,                  0.975,                0.99398,                0.94002,                0.27786,                0.16132,                0.76377,              0.0079309,              0.0079309,              0.0079309
                    421,                0.37511,                0.21997,                0.78549,                0.99373,                0.97468,                0.99398,                 0.9404,                0.27764,                0.16125,                0.76377,              0.0079259,              0.0079259,              0.0079259
                    422,                0.37533,                0.21997,                0.78543,                0.99367,                0.97464,                0.99398,                0.94039,                0.27769,                0.16157,                0.76377,               0.007921,               0.007921,               0.007921
                    423,                0.37489,                0.21995,                0.78558,                 0.9936,                0.97473,                0.99398,                0.94047,                0.27758,                0.16159,                0.76377,              0.0079161,              0.0079161,              0.0079161
                    424,                0.37512,                0.21956,                0.78545,                0.99325,                 0.9753,                0.99399,                0.94052,                0.27743,                0.16068,                0.76378,              0.0079111,              0.0079111,              0.0079111
                    425,                0.37626,                0.21967,                0.78533,                0.99326,                0.97518,                0.99397,                0.94068,                0.27708,                0.15965,                0.76375,              0.0079061,              0.0079061,              0.0079061
                    426,                0.37507,                 0.2194,                0.78562,                0.99329,                0.97518,                0.99397,                 0.9406,                0.27712,                0.15998,                0.76372,              0.0079012,              0.0079012,              0.0079012
                    427,                0.37533,                0.21968,                0.78546,                0.99322,                0.97511,                0.99398,                0.94078,                0.27698,                0.15954,                0.76372,              0.0078963,              0.0078963,              0.0078963
                    428,                 0.3752,                0.22012,                0.78521,                0.99338,                0.97497,                0.99399,                0.94068,                0.27697,                 0.1596,                0.76371,              0.0078913,              0.0078913,              0.0078913
                    429,                0.37451,                0.21997,                0.78532,                 0.9931,                0.91925,                0.94764,                0.89668,                0.27691,                0.15948,                 0.7637,              0.0078864,              0.0078864,              0.0078864
                    430,                0.37594,                0.22111,                0.78616,                0.99351,                0.97443,                0.99398,                0.94081,                0.27703,                0.15967,                 0.7637,              0.0078814,              0.0078814,              0.0078814
                    431,                0.37468,                 0.2194,                0.78521,                 0.9936,                0.97447,                0.99397,                0.94083,                0.27681,                0.15934,                0.76369,              0.0078765,              0.0078765,              0.0078765
                    432,                0.37441,                 0.2192,                0.78532,                0.99351,                0.97472,                0.99398,                0.94104,                 0.2766,                0.15845,                0.76367,              0.0078715,              0.0078715,              0.0078715
                    433,                0.37433,                0.21923,                0.78507,                 0.9935,                0.97476,                0.99399,                0.94094,                0.27665,                0.15857,                0.76366,              0.0078665,              0.0078665,              0.0078665
                    434,                0.37521,                0.21938,                0.78519,                0.99334,                0.97493,                0.99397,                  0.941,                0.27646,                0.15855,                0.76366,              0.0078616,              0.0078616,              0.0078616
                    435,                0.37405,                0.21868,                0.78549,                0.99325,                0.97497,                  0.994,                0.94099,                0.27625,                 0.1584,                0.76366,              0.0078566,              0.0078566,              0.0078566
                    436,                0.37386,                0.21898,                0.78502,                0.99316,                0.94803,                0.97219,                0.92001,                0.27599,                  0.158,                0.76366,              0.0078517,              0.0078517,              0.0078517
                    437,                0.37539,                0.21976,                0.78483,                0.99327,                0.97515,                0.99399,                0.94113,                0.27559,                0.15708,                0.76365,              0.0078467,              0.0078467,              0.0078467
                    438,                0.37481,                0.21939,                0.78493,                0.99325,                0.97522,                0.99399,                0.94163,                 0.2755,                0.15708,                0.76364,              0.0078418,              0.0078418,              0.0078418
                    439,                0.37528,                0.21995,                0.78542,                 0.9932,                 0.9532,                0.97773,                 0.9249,                0.27535,                0.15703,                0.76361,              0.0078368,              0.0078368,              0.0078368
                    440,                 0.3751,                0.22011,                0.78538,                0.99312,                0.95385,                0.97807,                0.92527,                0.27516,                  0.157,                0.76361,              0.0078319,              0.0078319,              0.0078319
                    441,                0.37337,                0.21835,                0.78552,                0.99368,                0.97485,                0.99397,                0.94178,                0.27509,                0.15722,                 0.7636,              0.0078269,              0.0078269,              0.0078269
                    442,                0.37536,                0.21974,                 0.7852,                0.99325,                0.97522,                0.99397,                0.94172,                0.27503,                0.15706,                 0.7636,               0.007822,               0.007822,               0.007822
                    443,                0.37485,                0.21978,                0.78543,                0.99331,                0.97506,                0.99398,                0.94124,                0.27486,                0.15727,                0.76357,              0.0078171,              0.0078171,              0.0078171
                    444,                 0.3752,                0.21991,                  0.785,                0.99356,                0.97489,                0.99398,                0.94177,                0.27476,                0.15723,                0.76354,              0.0078121,              0.0078121,              0.0078121
                    445,                 0.3737,                0.21948,                0.78511,                0.99383,                0.96422,                0.98674,                0.93395,                0.27478,                 0.1576,                0.76354,              0.0078071,              0.0078071,              0.0078071
                    446,                0.37372,                0.21944,                0.78511,                0.99414,                0.97421,                0.99397,                0.94123,                0.27485,                0.15808,                0.76351,              0.0078022,              0.0078022,              0.0078022
                    447,                0.37552,                0.21938,                0.78503,                0.99407,                0.97422,                0.99399,                0.94129,                0.27483,                0.15849,                 0.7635,              0.0077973,              0.0077973,              0.0077973
                    448,                0.37476,                0.21994,                0.78504,                 0.9937,                0.92353,                0.95359,                 0.9024,                0.27478,                0.15872,                 0.7635,              0.0077923,              0.0077923,              0.0077923
                    449,                0.37279,                0.21784,                0.78495,                0.99416,                0.97401,                0.99399,                0.94154,                0.27476,                0.15841,                0.76349,              0.0077873,              0.0077873,              0.0077873
                    450,                0.37433,                0.21929,                0.78511,                 0.9939,                0.97414,                  0.994,                0.94179,                0.27464,                0.15808,                 0.7635,              0.0077824,              0.0077824,              0.0077824
                    451,                0.37322,                0.21856,                0.78525,                0.99394,                0.97418,                  0.994,                0.94185,                0.27449,                0.15726,                0.76351,              0.0077774,              0.0077774,              0.0077774
                    452,                0.37402,                0.21929,                0.78522,                0.99411,                0.97405,                0.99401,                0.94181,                0.27468,                0.15767,                0.76352,              0.0077725,              0.0077725,              0.0077725
                    453,                0.37285,                 0.2182,                0.78507,                0.99406,                0.97417,                  0.994,                0.94125,                0.27469,                0.15779,                0.76352,              0.0077675,              0.0077675,              0.0077675
                    454,                0.37407,                 0.2187,                0.78512,                0.99378,                0.96314,                0.98634,                0.93344,                0.27476,                0.15797,                0.76352,              0.0077626,              0.0077626,              0.0077626
                    455,                0.37372,                0.21888,                0.78496,                0.99394,                0.97409,                  0.994,                0.94125,                0.27468,                0.15797,                0.76349,              0.0077576,              0.0077576,              0.0077576
                    456,                0.37382,                0.21946,                0.78533,                0.99398,                0.97413,                0.99401,                 0.9413,                0.27449,                0.15752,                0.76347,              0.0077527,              0.0077527,              0.0077527
                    457,                0.37335,                0.21823,                0.78509,                0.99368,                0.96747,                0.98985,                0.93576,                0.27461,                0.15778,                0.76346,              0.0077478,              0.0077478,              0.0077478
                    458,                0.37361,                0.21875,                0.78455,                0.99339,                0.97482,                  0.994,                0.94184,                0.27446,                0.15781,                0.76346,              0.0077428,              0.0077428,              0.0077428
                    459,                0.37309,                0.21878,                0.78477,                 0.9934,                0.97476,                0.99402,                0.94189,                0.27435,                0.15765,                0.76344,              0.0077378,              0.0077378,              0.0077378
                    460,                0.37197,                0.21854,                  0.785,                 0.9934,                 0.9748,                0.99402,                0.94135,                0.27419,                0.15758,                0.76344,              0.0077329,              0.0077329,              0.0077329
                    461,                0.37255,                0.21869,                0.78479,                0.99335,                0.97488,                0.99402,                0.94137,                0.27399,                0.15703,                0.76343,              0.0077279,              0.0077279,              0.0077279
                    462,                0.37305,                0.21893,                0.78531,                0.99318,                0.97494,                0.99403,                0.94193,                0.27396,                0.15672,                0.76342,               0.007723,               0.007723,               0.007723
                    463,                0.37274,                0.21797,                0.78491,                0.99347,                0.97479,                0.99403,                0.94186,                0.27385,                0.15655,                0.76341,               0.007718,               0.007718,               0.007718
                    464,                0.37266,                 0.2179,                0.78506,                0.99335,                0.97492,                0.99402,                0.94144,                0.27383,                0.15667,                0.76341,              0.0077131,              0.0077131,              0.0077131
                    465,                0.37336,                0.21943,                0.78518,                0.99357,                0.97476,                0.99403,                0.94137,                0.27386,                0.15684,                 0.7634,              0.0077081,              0.0077081,              0.0077081
                    466,                0.37319,                0.21877,                0.78485,                0.99344,                0.97476,                0.99404,                 0.9414,                0.27376,                0.15692,                 0.7634,              0.0077032,              0.0077032,              0.0077032
                    467,                0.37295,                0.21852,                0.78492,                0.99353,                0.97484,                0.99404,                0.94139,                 0.2736,                0.15666,                0.76337,              0.0076983,              0.0076983,              0.0076983
                    468,                0.37219,                0.21818,                 0.7846,                0.99356,                  0.975,                0.99404,                0.94188,                 0.2735,                0.15668,                0.76336,              0.0076933,              0.0076933,              0.0076933
                    469,                0.37218,                 0.2178,                0.78486,                0.99364,                0.97466,                0.99404,                0.94143,                0.27343,                0.15668,                0.76337,              0.0076883,              0.0076883,              0.0076883
                    470,                0.37178,                 0.2182,                0.78522,                0.99364,                0.97462,                0.99404,                0.94144,                0.27332,                0.15617,                0.76339,              0.0076834,              0.0076834,              0.0076834
                    471,                 0.3717,                0.21732,                0.78471,                0.99366,                0.91238,                0.94417,                0.89215,                 0.2732,                0.15578,                 0.7634,              0.0076785,              0.0076785,              0.0076785
                    472,                0.37286,                  0.218,                  0.785,                0.99359,                0.96676,                0.98775,                0.93524,                0.27295,                0.15547,                0.76339,              0.0076735,              0.0076735,              0.0076735
                    473,                0.37216,                0.21811,                0.78492,                 0.9934,                0.94514,                 0.9706,                0.91874,                0.27284,                 0.1558,                0.76338,              0.0076685,              0.0076685,              0.0076685
                    474,                0.37252,                0.21833,                0.78463,                 0.9935,                0.95222,                0.97754,                 0.9247,                0.27285,                0.15588,                0.76338,              0.0076636,              0.0076636,              0.0076636
                    475,                0.37203,                0.21781,                0.78539,                0.99339,                0.97463,                0.99402,                0.94208,                0.27271,                0.15594,                0.76337,              0.0076587,              0.0076587,              0.0076587
                    476,                0.37139,                0.21692,                  0.785,                0.99326,                0.97473,                0.99403,                0.94212,                0.27268,                0.15598,                0.76337,              0.0076537,              0.0076537,              0.0076537
                    477,                0.37234,                 0.2186,                0.78471,                0.99322,                0.97466,                0.99403,                0.94208,                0.27268,                0.15563,                0.76337,              0.0076488,              0.0076488,              0.0076488
                    478,                 0.3731,                0.21845,                0.78495,                0.99305,                0.97471,                0.99403,                0.94204,                0.27255,                0.15578,                0.76336,              0.0076438,              0.0076438,              0.0076438
                    479,                0.37135,                0.21802,                0.78437,                0.99309,                0.97477,                0.99403,                0.94208,                0.27261,                0.15616,                0.76333,              0.0076389,              0.0076389,              0.0076389
                    480,                0.37234,                0.21807,                 0.7846,                0.99306,                0.97459,                0.99402,                0.94223,                 0.2723,                0.15579,                0.76334,              0.0076339,              0.0076339,              0.0076339
                    481,                0.37322,                0.21831,                0.78473,                0.99289,                0.97459,                0.99401,                0.94222,                0.27228,                0.15581,                0.76334,              0.0076289,              0.0076289,              0.0076289
                    482,                0.37198,                0.21793,                0.78489,                0.99301,                0.97459,                  0.994,                 0.9421,                0.27245,                0.15611,                0.76335,               0.007624,               0.007624,               0.007624
                    483,                 0.3736,                0.21893,                0.78487,                0.99301,                0.97457,                  0.994,                 0.9421,                 0.2724,                0.15586,                0.76335,              0.0076191,              0.0076191,              0.0076191
